389,1970,1518
390,656,705
390,1445,1237
390,1539,149
391,783,766
392,184,1671
392,389,1098
392,443,1512
392,531,1847
392,861,1361
392,1090,774
392,1974,577
393,240,1085
393,844,381
393,1051,573
393,1392,1370
393,1591,546
394,221,210
394,352,1684
394,586,566
394,646,244
394,974,1674
394,1241,60
394,1792,1705
394,1956,1267
395,43,1411
395,816,672
395,910,19
395,1443,912
396,230,1631
396,383,222
396,509,1708
396,1096,1721
396,1569,1286
397,676,1707
397,753,1389
397,774,1470
397,1294,734
398,68,1605
398,349,1669
398,552,222
398,812,77
398,1206,1650
398,1292,1199
398,1952,358
399,644,1539
399,1064,691
399,1435,1753
399,1669,786
400,316,1876
400,1505,1333
401,384,247
401,675,471
401,831,605
401,1011,1535
401,1104,1575
401,1694,428
401,1785,1192
401,1823,501
402,890,1576
402,913,1351
402,1300,1958
404,173,1083
404,271,604
404,539,294
404,896,1781
404,1450,1014
404,1804,617
405,44,1018
405,870,235
405,999,809
405,1008,443
405,1460,1553
405,1842,368
406,226,388
406,415,929
406,421,1578
406,493,1215
406,970,1446
406,1300,1793
406,1410,1035
406,1502,1524
406,1948,1991
407,405,581
407,787,1747
407,943,1505
407,1233,1042
407,1387,1989
407,1843,85
408,380,1704
408,444,691
408,480,1506
408,616,624
408,1403,765
408,1421,192
408,1952,188
409,378,1373
409,400,517
409,1161,722
409,1207,73
409,1555,1167
410,29,1403
410,701,838
410,1060,31
410,1249,804
410,1808,352
411,120,1535
411,234,137
411,1714,118
412,1756,1300
413,326,558
413,620,334
413,1807,931
414,158,1213
414,1172,1099
414,1766,282
415,7,1275
415,361,1135
415,1522,308
415,1551,418
415,1597,819
416,68,1658
416,711,1304
416,894,184
416,1014,423
416,1407,1298
416,1732,844
417,1543,1108
417,1778,581
418,257,187
418,483,1039
418,750,1284
418,812,1874
418,1644,1257
418,1942,800
419,948,267
419,1057,295
419,1396,512
419,1876,442
420,763,295
420,819,377
420,1085,487
420,1151,1448
420,1203,1845
420,1423,1404
420,1805,1378
421,350,1609
421,688,1017
421,1101,1697
421,1224,1617
421,1953,1478
422,459,307
422,1336,330
422,1596,1280
423,376,7
423,469,415
423,1228,441
423,1666,423
423,1705,860
424,1637,1260
425,621,972
425,1281,432
426,566,108
426,622,877
426,1182,1403
427,470,1193
427,779,100
427,1250,1242
427,1355,1467
427,1986,1566
428,1515,1101
428,1558,1584
429,246,1926
429,657,410
429,1660,1510
429,1904,1532
429,1950,391
430,880,1609
430,1094,237
430,1532,1518
431,858,1435
431,1183,1503
431,1250,1033
431,1469,702
431,1695,459
432,302,680
432,379,160
432,618,891
432,1503,44
432,1845,1777
432,1870,1931
433,307,382
433,349,1542
433,417,1119
433,456,1591
433,820,1267
433,845,1854
433,1013,549
433,1194,620
433,1652,1339
433,1777,46
434,343,389
434,584,966
435,939,450
435,1438,1518
435,1856,75
435,1869,967
436,1286,1532
436,1353,1970
436,1771,1403
437,475,205
437,802,753
437,1263,1146
438,6,889
438,131,849
438,213,634
438,413,1695
438,588,543
438,699,1940
438,1371,1829
438,1815,1214
438,1885,1032
438,1986,562
439,421,570
439,928,1272
439,1041,820
439,1752,644
440,775,1701
440,1194,722
440,1264,1030
440,1557,1915
440,1960,274
441,374,1677
441,936,1688
441,1242,1232
441,1490,1818
441,1710,306
442,905,1426
442,1665,1781
442,1775,747
443,30,1150
443,187,1903
443,573,365
443,852,1004
443,1211,969
443,1463,70
443,1698,370
444,981,427
444,1459,391
444,1946,1227
445,210,1148
445,411,429
445,1306,767
446,271,734
446,316,1030
446,873,513
446,916,152
446,955,618
446,1647,1532
447,626,870
447,759,198
447,1527,384
447,1998,707
448,40,1078
448,959,1874
448,1023,1392
448,1536,864
448,1559,998
448,1877,744
448,1960,273
449,283,1043
449,558,892
449,1054,265
449,1179,1733
449,1402,664
449,1485,580
449,1496,1976
450,170,1490
450,1959,376
451,606,1450
451,809,1227
451,897,1853
451,913,731
451,1305,573
451,1350,290
451,1431,1303
452,130,1252
452,846,615
452,1240,1470
452,1263,1709
452,1511,439
452,1703,385
453,682,1595
453,1325,461
453,1521,40
453,1936,1259
454,4,699
454,884,593
454,1045,1529
454,1589,34
454,1813,1246
455,267,405
455,727,457
455,775,1949
455,1520,1374
455,1980,832
456,48,1351
456,144,1305
456,795,1790
456,1127,1317
456,1709,7
456,1729,930
457,285,1508
457,1363,1206
457,1647,1056
458,2,13
458,516,1245
458,1183,1997
458,1682,1926
458,1813,346
459,54,1620
459,57,652
459,96,569
459,208,1958
459,421,776
459,659,508
459,1489,268
459,1735,221
460,358,153
460,1434,1506
460,1533,1858
460,1723,1869
461,333,924
461,615,1756
461,980,86
461,1350,168
461,1759,827
462,188,540
462,473,813
462,560,20
462,1412,867
462,1588,1070
463,281,317
463,513,378
463,963,809
463,1420,1796
463,1668,45
464,719,1325
464,874,789
465,739,367
465,845,1530
465,854,492
465,867,1907
465,1529,185
466,43,1907
466,57,1742
466,275,615
466,332,808
466,499,1199
466,648,1697
466,834,231
466,1583,592
467,282,1642
467,642,648
467,728,1132
467,761,1879
467,1412,1469
467,1517,1042
467,1518,414
468,77,1706
468,551,750
468,625,1301
468,1450,1214
468,1667,204
469,838,638
469,1436,172
471,919,1610
471,1243,1642
471,1347,427
472,105,1231
472,247,1477
472,511,1525
472,933,644
472,1890,645
473,139,1448
473,454,688
473,935,606
474,100,566
474,128,541
474,436,629
474,1462,124
474,1580,1655
474,1633,829
474,1636,258
474,1785,188
474,1791,1684
475,182,1919
475,414,301
475,437,216
475,608,1010
475,915,757
475,944,1306
475,1039,449
475,1709,1940
476,184,308
476,234,1340
476,1034,1232
476,1716,869
476,1843,809
476,1863,1759
476,1945,312
477,430,102
477,596,1350
477,672,1585
478,717,612
478,965,51
478,1321,766
478,1753,1588
479,1011,1981
479,1562,1914
479,1670,1876
480,59,595
480,428,1140
480,1306,714
480,1321,995
480,1817,1100
480,1895,796
481,161,940
481,586,498
481,826,245
481,884,1438
481,1723,1736
482,975,612
482,996,1800
482,1137,885
483,210,299
483,993,370
483,1026,564
483,1594,1321
483,1751,742
484,215,1842
484,310,47
484,1180,43
484,1932,149
485,618,1794
486,196,101
486,616,249
486,1008,1916
487,331,812
487,570,1370
487,1228,250
487,1353,901
487,1689,1051
488,134,1089
488,258,969
488,348,645
488,409,187
488,543,810
488,1271,499
488,1963,697
489,1171,784
489,1471,986
490,118,493
490,135,1594
490,1013,790
490,1130,658
490,1453,324
490,1540,1222
490,1813,1782
491,924,563
491,1050,1236
492,33,1831
492,170,1143
492,308,1528
492,422,137
492,472,451
492,840,1233
492,944,304
492,1203,1630
492,1350,1666
492,1414,975
492,1859,103
493,90,974
493,677,1986
493,812,1000
493,1086,14
494,1103,1131
494,1458,600
494,1474,832
494,1704,1585
494,1840,579
495,941,1248
495,1034,1167
495,1138,1993
495,1471,294
495,1787,543
496,103,1371
496,950,754
497,281,1632
497,1171,1067
497,1801,859
498,1269,162
498,1856,1900
499,88,261
499,114,1113
499,673,497
499,935,1128
499,1321,1428
499,1762,983
499,1840,1945
499,1881,1690
499,1975,42
500,176,1893
500,291,33
500,507,480
500,1078,1828
500,1182,1517
500,1886,94
501,69,243
501,334,946
501,1400,1235
501,1433,1681
501,1516,90
502,148,440
502,671,1172
502,931,1861
502,1483,1701
502,1487,1597
502,1632,1694
502,1709,1657
502,1940,298
503,365,401
503,784,857
503,802,991
503,1022,1127
503,1062,1101
503,1122,317
504,428,1934
504,571,1142
504,1185,1217
504,1273,1369
504,1562,1136
505,457,1296
505,1525,1149
506,69,557
506,158,553
506,220,969
506,408,1718
506,943,708
506,967,224
506,1393,1545
506,1510,68
507,215,671
507,288,198
507,670,889
507,1345,493
507,1449,896
508,159,1262
508,242,1142
508,615,94
508,757,1193
508,1133,1230
509,322,1023
509,358,172
509,566,913
509,620,584
509,698,563
509,1071,875
510,67,934
510,367,1843
510,1291,1642
511,193,946
511,299,1456
511,334,1464
511,403,336
511,767,1861
511,1057,1461
511,1419,138
511,1790,1890
511,1967,232
512,162,1075
512,234,76
512,354,405
512,1485,37
513,1039,1984
513,1602,1337
513,1719,1392
513,1887,359
514,684,1263
514,730,170
514,799,1440
514,1072,1918
514,1450,1138
515,395,69
515,770,1992
515,1964,194
516,271,1261
516,444,1046
516,662,237
516,797,382
516,1482,1744
516,1658,500
516,1940,1836
516,1942,1006
517,397,234
517,1825,1796
517,1927,1764
518,74,1542
518,88,135
518,727,521
518,985,1307
518,1199,240
518,1415,262
518,1812,281
519,628,1183
520,808,543
520,941,522
521,977,1568
521,1672,6
521,1897,249
521,1913,1127
522,11,676
522,364,491
522,416,676
522,533,781
522,766,1952
522,1579,1870
523,348,123
523,592,671
523,1434,969
523,1573,183
523,1579,1095
524,100,750
524,404,355
524,603,1705
524,1632,1514
524,1661,615
525,1530,981
526,29,1518
526,186,234
526,779,949
526,851,331
526,1471,381
526,1871,1688
527,387,11
527,1363,975
527,1799,792
528,138,783
528,404,1054
528,446,957
528,969,524
528,1163,563
528,1181,1143
528,1286,1404
528,1806,1888
528,1869,744
528,1882,1171
528,1889,368
528,1957,1664
529,834,794
529,1519,1298
530,211,71
530,236,595
530,341,761
530,621,1745
530,1997,527
531,376,1700
531,745,1476
531,1241,1543
531,1284,1039
531,1779,1013
532,318,621
532,332,1966
532,464,991
532,701,604
532,739,737
532,1241,438
533,355,1407
533,757,377
533,822,410
533,1140,1087
534,64,1888
534,465,490
534,680,1124
534,785,482
534,1133,1914
534,1343,1456
535,1131,395
535,1602,1435
535,1884,618
536,1197,780
536,1472,356
536,1587,533
536,1865,207
537,174,816
537,832,122
537,1659,1542
538,162,864
538,454,759
538,978,136
538,1117,900
538,1154,209
538,1574,1625
538,1702,1071
538,1797,1942
539,463,1714
539,900,952
539,1013,1210
539,1185,1114
539,1255,1698
539,1435,506
539,1567,1135
540,950,102
540,1196,1021
540,1224,868
540,1493,580
541,343,1483
541,1352,166
541,1489,749
541,1572,683
541,1776,1089
541,1985,1343
542,364,902
542,751,1821
542,829,1166
542,1745,245
542,1753,1448
543,107,259
543,242,1898
543,1273,657
543,1321,155
544,104,875
544,212,1599
544,762,1464
545,310,1433
545,1092,1671
545,1461,1065
545,1588,803
546,41,1425
546,326,1612
546,1124,268
546,1686,587
547,59,369
547,653,1429
547,1031,1393
547,1239,1320
548,496,317
548,560,986
548,1039,440
548,1477,759
548,1587,1112
548,1642,96
549,772,1379
549,1130,243
550,417,1191
550,1155,126
550,1837,762
551,124,651
551,174,1167
551,256,1464
551,399,1712
551,510,1262
551,744,574
551,965,1963
551,1047,466
551,1134,1973
551,1176,1713
551,1296,1427
551,1492,853
551,1673,1603
551,1808,61
552,122,50
552,209,271
552,328,983
552,1404,1063
552,1429,1937
552,1430,348
552,1657,995
552,1946,845
553,34,1834
553,1699,1330
554,627,514
554,1008,1292
555,1244,202
555,1403,1429
555,1791,591
556,847,177
557,577,1238
557,1024,1105
557,1051,1665
558,305,322
558,394,1656
558,739,859
558,1153,1824
558,1535,1555
558,1700,336
558,1959,655
559,503,1356
559,553,46
559,783,50
559,1439,1561
559,1527,1393
560,234,31
560,814,1973
560,996,898
560,1087,800
560,1148,718
560,1709,1519
560,1736,1446
561,175,511
561,249,1392
561,509,1464
561,1280,117
562,674,1079
562,707,1990
562,1005,374
562,1494,1325
563,124,1140
563,908,1358
564,679,1485
564,1393,813
564,1852,515
564,1950,876
565,388,1982
565,405,1446
565,633,390
565,1101,756
565,1882,1133
566,131,700
566,1027,1375
566,1720,736
567,582,880
567,1009,1987
567,1320,172
568,187,1521
568,1746,397
569,103,1038
569,318,440
569,371,1198
569,400,46
569,650,1318
569,928,1301
569,1246,1593
569,1466,1244
570,1175,463
570,1331,1277
570,1498,1369
570,1770,142
571,287,1157
571,654,1577
571,1651,1216
572,361,524
572,784,281
572,1690,1276
572,1798,884
572,1802,1220
572,1947,1432
573,461,310
573,814,454
573,913,1809
573,1242,1200
573,1767,595
573,1860,1242
574,279,227
574,451,1472
574,696,1740
574,1721,63
574,1726,1006
575,119,1656
575,563,1756
575,1413,1736
575,1453,576
576,544,1139
577,43,635
577,333,1109
577,1772,63
577,1928,1941
578,233,1607
578,508,1619
578,536,1832
578,611,1401
578,1404,1261
578,1414,1534
578,1426,1890
578,1572,713
578,1577,681
579,660,839
579,661,1634
579,1848,1795
580,298,1529
580,1175,501
580,1388,1389
580,1437,1270
581,65,805
581,411,1616
581,437,190
581,1139,1523
582,268,1723
582,656,125
582,930,1313
582,1365,1607
582,1395,1393
582,1487,1699
582,1680,1866
582,1858,1439
583,36,1318
583,82,273
583,171,1562
583,429,890
583,558,10
583,753,104
583,1325,1541
583,1540,1533
583,1595,1927
583,1695,6
584,294,374
584,866,1426
584,1322,121
585,461,412
585,480,556
585,944,340
585,1134,1903
586,745,181
586,1399,513
586,1588,1636
586,1691,1893
587,35,1028
587,462,1887
587,992,168
588,190,817
588,859,1985
589,153,1094
589,249,1174
589,1323,1804
589,1387,1119
589,1445,1221
589,1487,393
589,1491,1458
589,1502,6
590,6,1090
590,53,452
590,132,1637
590,1122,963
590,1447,579
590,1787,1372
590,1923,1879
591,424,700
591,633,1110
591,899,254
591,1443,424
592,235,829
592,417,846
592,585,1175
592,1172,547
593,82,1070
593,93,1957
593,1314,1959
593,1744,861
593,1888,1696
594,9,1852
594,330,310
594,612,989
594,1071,1402
594,1103,1547
594,1535,1972
594,1641,330
594,1825,614
595,75,998
595,737,1641
595,1840,472
595,1905,307
596,66,474
596,460,1070
596,879,3
596,879,190
596,1260,1713
596,1307,505
596,1442,1979
596,1505,1423
596,1727,751
597,387,128
597,534,1742
597,847,794
597,1084,1308
597,1154,1606
597,1327,266
597,1936,1293
598,265,1241
598,302,1667
598,1450,904
599,964,275
599,1662,815
599,1779,1338
600,79,1758
600,412,89
600,761,1264
600,1289,1242
600,1748,333
601,13,1277
601,199,964
601,447,1946
601,542,436
601,1338,1445
601,1355,1019
602,266,1064
602,919,363
602,995,57
602,1045,88
602,1273,63
602,1474,1888
602,1598,289
602,1617,304
603,31,929
603,260,363
603,1166,1698
603,1725,1027
604,44,1699
604,531,1428
604,669,1530
604,1236,321
605,197,448
605,258,1788
605,489,1326
605,858,823
605,1135,260
605,1164,97
605,1502,124
606,1570,1677
607,240,891
607,445,1983
607,628,541
607,872,1541
607,1231,844
609,205,1833
609,324,42
609,430,1760
609,1577,71
609,1791,66
610,534,418
610,1807,1240
610,1942,595
611,385,307
611,406,738
611,460,1928
611,744,1978
611,1163,1234
612,280,783
612,532,1679
612,661,754
612,1175,409
612,1308,1970
612,1669,1350
613,18,1568
613,962,842
613,972,1670
613,991,1602
613,1167,1626
613,1709,1406
613,1753,1705
614,0,153
614,513,1151
614,833,46
614,936,647
614,1037,1126
614,1361,1974
614,1387,806
614,1563,1001
614,1721,474
614,1957,1311
615,76,1496
615,183,809
615,272,1529
615,1021,1992
615,1852,1705
616,184,1917
616,549,1009
616,562,649
616,712,857
617,49,471
617,420,1060
617,629,164
617,1367,21
617,1571,1226
617,1741,1401
617,1936,432
618,660,279
618,989,501
618,1025,1981
618,1091,944
618,1329,836
618,1836,628
619,28,1450
619,179,256
619,779,408
619,1024,1556
619,1408,1220
620,124,425
620,495,517
620,1319,459
620,1959,1861
621,207,1643
621,759,296
621,1803,1661
622,597,1537
622,1487,865
622,1488,1607
622,1514,1275
622,1835,1135
623,153,540
623,190,351
623,193,1895
623,676,476
623,1163,833
623,1584,1694
624,64,1109
624,766,621
624,934,491
624,973,1460
624,1820,580
625,642,1179
625,832,1578
625,1486,1432
625,1931,1511
626,207,1872
626,826,1280
626,928,580
626,1420,1196
627,333,956
627,351,1616
627,538,919
627,683,1488
627,1359,1191
627,1433,1297
627,1574,1229
628,437,804
628,1503,1410
628,1934,1466
629,1218,1533
629,1717,1848
629,1948,1781
630,749,844
630,842,1622
630,1023,1093
630,1714,1394
631,1444,1756
632,369,1947
632,1281,901
632,1410,1444
632,1887,695
633,469,506
633,1120,1776
633,1150,1931
633,1364,1518
633,1365,836
633,1495,1574
634,161,1047
634,676,204
634,1144,771
634,1158,926
634,1166,1267
634,1861,711
635,109,776
635,950,994
635,1055,815
635,1203,415
635,1527,695
635,1528,826
636,126,1208
636,1128,28
636,1909,90
637,221,1185
637,975,961
637,1073,210
637,1453,1037
637,1723,1557
638,339,1626
638,817,1375
638,1197,892
638,1407,1999
638,1415,742
638,1436,384
638,1477,664
638,1914,596
639,680,1674
639,720,212
639,1308,1827
639,1607,662
639,1917,661
640,776,1376
640,847,93
640,1298,1875
640,1731,184
640,1764,1471
641,90,261
641,409,848
641,752,1804
641,1011,1254
641,1031,1914
641,1118,1525
641,1121,21
641,1299,118
641,1336,1314
641,1898,1855
641,1953,778
642,117,102
642,241,166
642,724,447
642,1232,610
642,1457,1509
643,25,1442
643,363,1975
643,716,1233
643,723,829
643,732,1464
643,1330,570
643,1952,131
644,435,1342
644,1453,64
644,1827,1893
645,921,630
645,924,1381
645,1126,664
645,1896,1640
646,847,462
646,1411,17
646,1608,996
647,24,797
647,296,1671
647,1693,1730
648,531,1076
648,773,1168
648,1117,867
648,1838,1452
649,503,639
649,982,714
650,686,349
650,995,922
650,1210,1283
651,89,1164
651,1457,783
651,1819,253
651,1938,1539
652,534,1949
652,555,289
652,836,59
652,1204,1579
652,1275,220
652,1761,1700
652,1764,1042
653,137,614
653,263,1176
653,495,955
653,1352,232
653,1503,1762
653,1617,1298
653,1765,303
653,1829,1995
654,719,63
654,924,979
654,1394,286
654,1865,1489
655,149,1462
655,405,403
655,555,1691
655,1057,1181
655,1106,731
655,1163,64
656,277,917
656,722,1838
656,1052,168
656,1235,1940
656,1280,1084
656,1505,1309
657,220,1430
657,781,1875
657,959,466
658,111,928
658,166,1083
658,375,905
658,699,431
658,756,1354
658,795,553
659,42,1022
659,944,1451
659,952,904
659,1315,755
659,1459,765
659,1600,1295
659,1696,506
660,23,1171
660,1151,1283
661,462,80
661,634,1131
661,762,1154
661,786,652
661,1696,580
661,1769,1988
661,1958,34
662,121,44
662,527,331
662,920,272
662,923,51
662,1441,599
663,32,356
663,320,393
663,528,769
663,1158,1549
663,1570,12
663,1857,490
664,247,1998
664,609,1302
664,1587,1500
664,1623,988
665,93,1756
665,841,775
665,928,998
665,1356,979
665,1378,1045
665,1764,567
665,1775,937
666,130,1461
666,371,55
666,740,1254
666,1769,975
666,1959,1057
667,403,937
667,471,1595
667,770,574
667,839,923
667,858,407
667,1142,1146
667,1168,760
667,1202,47
668,824,1427
668,995,1215
668,1131,977
668,1409,478
669,691,1558
669,800,1201
669,928,1423
669,1210,784
669,1215,771
669,1372,1533
670,342,1932
670,433,931
670,1191,5
671,177,820
671,506,109
672,32,1871
672,192,1865
672,611,724
672,1262,1350
672,1924,1042
673,132,649
673,437,953
673,1166,1970
673,1455,1994
674,512,619
674,636,128
674,901,685
674,1408,1254
674,1704,1196
674,1986,89
675,193,1142
675,843,1420
675,1852,801
675,1892,1551
676,145,1052
676,149,372
676,1651,205
677,480,5
677,731,262
678,396,635
678,420,1995
678,738,1518
678,761,533
678,873,224
678,1430,398
678,1770,124
678,1786,1884
678,1845,64
679,58,1820
679,182,192
679,250,87
679,559,254
679,678,738
679,980,316
679,1147,1571
679,1404,935
679,1637,1876
679,1797,982
680,1723,1270
681,36,834
681,1087,66
681,1292,362
681,1893,734
682,166,1193
682,283,1642
682,312,1695
682,657,1372
682,1009,466
682,1396,620
682,1868,722
683,16,210
683,402,1382
683,498,257
683,716,1147
683,1003,805
683,1064,1626
683,1593,559
683,1825,1060
684,1721,512
685,400,669
685,488,1105
685,798,1485
685,1677,282
685,1818,1566
686,191,1676
686,553,546
686,691,856
686,947,1605
686,1104,916
686,1158,1784
686,1997,835
687,57,490
687,232,1897
687,260,65
687,654,1828
687,1261,613
687,1340,182
688,58,1012
688,326,1224
688,566,1311
688,730,965
688,1369,1390
689,559,137
689,759,1396
689,1891,1536
690,5,214
690,186,1416
690,863,1292
690,1237,879
690,1661,1711
690,1920,931
691,527,1563
691,667,1362
691,865,1388
691,988,1389
691,1120,1183
691,1169,808
691,1278,1473
691,1346,323
691,1613,1476
691,1708,308
691,1725,1892
691,1732,1506
691,1899,1304
692,220,1550
692,504,748
692,644,822
692,1063,1071
692,1390,1224
692,1888,1377
693,410,1218
693,468,1172
693,1276,1418
693,1906,1985
693,1917,430
694,768,1283
694,1107,93
694,1142,1922
694,1797,958
694,1887,1233
695,461,858
695,1303,1676
695,1735,1135
695,1968,1588
696,76,593
696,895,369
696,1113,1399
696,1242,294
696,1516,1212
696,1747,797
697,426,1666
697,427,1667
697,654,709
697,1182,1625
697,1891,484
698,2,985
698,25,1739
698,98,1155
698,322,757
698,1652,1785
699,299,521
699,621,1712
699,811,1483
699,916,1608
699,1760,1946
699,1837,804
699,1979,1880
699,1993,949
700,155,1135
700,860,638
701,460,633
701,496,421
701,611,486
701,1237,995
701,1300,535
702,596,755
702,617,1485
702,772,1864
702,794,767
702,894,1880
702,1327,223
702,1987,602
703,450,1815
703,1095,1594
703,1420,1647
704,302,763
704,384,1287
704,1236,541
704,1848,1501
705,182,1193
705,278,828
705,639,264
705,833,1290
705,1434,130
705,1585,1444
706,680,1130
706,731,843
706,880,227
706,1287,28
706,1303,931
706,1875,1968
706,1955,1583
707,170,425
707,1303,699
707,1997,816
708,1359,1385
708,1491,868
708,1940,1926
710,590,225
710,654,343
710,833,356
710,860,909
710,918,1428
710,991,1257
710,1071,1059
710,1273,668
710,1401,720
711,628,926
711,806,1762
711,1427,815
711,1629,157
711,1832,749
712,711,1972
712,720,1731
712,1197,1264
712,1801,1673
713,364,51
713,638,702
713,876,1923
713,1450,1129
713,1469,1437
714,940,516
714,954,959
714,1434,1171
714,1657,1519
714,1837,456
715,671,1380
715,1905,54
716,625,1680
716,635,1981
716,705,334
716,1262,1682
717,144,463
717,525,1611
717,946,410
717,1206,1647
717,1731,1139
717,1799,580
718,12,371
718,1090,575
718,1943,1989
718,1981,1625
719,59,185
719,115,1354
719,630,912
719,1118,768
719,1313,1043
719,1776,1391
720,611,1543
720,1147,1035
720,1343,1472
720,1439,929
720,1538,445
721,448,1303
721,730,1266
721,1151,983
721,1993,1977
722,426,1928
722,616,1454
722,839,952
722,1990,1664
723,385,1781
724,1076,1230
724,1322,1649
724,1610,1240
724,1698,1526
724,1958,1729
725,133,1955
725,253,97
726,509,1662
726,1681,1049
726,1829,1802
726,1945,919
727,363,1448
727,462,380
727,638,1717
727,1280,619
727,1699,1297
728,319,283
729,99,593
729,974,1365
730,662,355
730,1539,578
730,1762,1874
731,334,108
731,1019,63
731,1112,985
731,1498,74
731,1765,1599
731,1838,1874
732,139,1786
733,120,1877
733,149,1605
733,792,362
733,1520,1660
733,1535,648
734,124,815
734,767,882
734,983,1306
734,1780,1845
735,224,1763
735,631,535
735,982,1115
735,996,173
735,1846,168
736,422,1524
736,489,1341
736,815,773
736,978,522
736,1050,1807
736,1418,483
736,1585,835
737,1276,1752
737,1630,967
738,218,187
738,1456,702
738,1547,799
738,1896,880
739,814,302
739,831,1109
739,1077,399
739,1142,1522
739,1362,816
739,1443,590
739,1738,1739
739,1912,648
740,5,416
740,321,1491
740,550,1350
740,1041,459
740,1059,1554
740,1190,984
740,1275,1549
740,1459,1111
740,1545,326
740,1556,1641
740,1617,880
741,37,742
741,1051,1215
741,1301,1825
742,1104,471
742,1133,591
742,1461,596
742,1906,903
743,75,574
743,973,1465
743,1290,216
743,1849,1663
744,684,623
744,714,1581
744,1360,67
744,1375,1346
744,1759,587
744,1997,407
745,1028,21
745,1818,105
746,947,302
746,1654,647
747,228,1608
747,233,1908
747,1743,517
747,1800,1894
748,750,358
748,1094,1747
748,1118,1398
748,1546,295
749,30,1591
749,803,457
750,741,784
750,1429,1207
750,1626,1431
751,68,77
751,929,1
751,1291,43
751,1597,1129
751,1719,273
752,23,245
752,235,1561
752,1258,452
753,260,1747
753,348,1939
753,720,396
753,1682,631
754,231,1188
754,925,1266
754,952,1588
754,1156,1189
754,1257,381
754,1300,1113
754,1479,1485
754,1686,950
755,89,137
755,106,1424
755,290,645
755,343,1240
755,664,170
755,741,696
755,969,1133
755,1703,587
755,1875,519
755,1910,543
756,479,87
756,583,323
756,1157,1987
756,1192,1131
756,1845,1124
757,790,763
757,1380,1329
757,1654,359
757,1657,762
758,46,1521
758,242,630
758,727,429
758,746,1843
758,924,1415
758,1283,950
759,1373,1944
760,221,1382
760,949,1427
760,1135,1913
760,1271,645
760,1324,868
760,1578,183
761,122,1044
761,909,1562
761,925,1698
761,1988,590
762,938,1995
762,1154,1346
762,1328,693
763,155,573
763,1562,1119
763,1594,993
763,1879,579
764,48,659
764,195,345
764,362,1132
764,519,1530
764,1106,344
764,1123,1918
764,1861,1723
764,1945,28
764,1964,831
765,48,644
765,800,921
765,1561,330
765,1838,1295
765,1920,1265
766,521,1127
766,612,746
766,774,1772
766,1046,795
766,1174,968
766,1175,362
767,381,1441
767,1601,458
768,121,207
768,687,751
768,1151,1241
768,1340,420
768,1795,1311
769,164,1398
769,260,1550
769,324,1167
769,1344,1564
769,1582,1096
769,1825,451
770,248,389
770,859,929
770,866,1434
770,906,941
770,1592,323
770,1694,1231
770,1738,1511
770,1789,145
771,89,619
771,120,1659
771,1193,1855
772,569,1725
772,641,1822
772,683,967
772,973,1708
772,1131,974
772,1153,990
772,1561,1225
772,1934,1709
773,344,1613
773,442,712
773,676,1352
773,733,1483
773,1064,1510
773,1348,1205
775,825,1673
775,1243,1943
775,1250,117
776,349,764
776,670,1012
776,1396,1400
776,1502,379
776,1686,470
777,552,1895
777,1166,1706
777,1189,206
777,1229,1797
777,1399,1445
777,1595,734
778,79,1971
778,719,1725
778,834,1075
778,966,1279
778,1292,1195
778,1645,860
778,1646,1765
778,1954,648
779,199,876
779,922,1860
779,1208,1668
779,1474,640
780,41,1005
780,957,1527
780,1256,586
780,1426,971
780,1490,1268
781,189,816
781,421,1843
781,592,1134
781,793,853
781,809,1683
781,1085,611
781,1171,735
781,1220,958
781,1492,1163
781,1696,25
782,976,1200
782,1389,646
783,35,1017
783,769,613
783,918,1780
783,1173,774
783,1200,630
783,1399,873
783,1499,1900
783,1601,1460
784,182,1496
784,416,1109
784,676,1178
784,1341,994
784,1884,307
785,9,77
785,1188,1337
785,1450,866
786,526,1304
786,950,1628
786,991,1320
786,1488,1620
786,1769,1260
787,171,1189
787,448,1942
787,627,56
787,909,90
787,1742,1259
788,385,720
788,722,653
788,1294,98
788,1829,1414
788,1842,1180
788,1944,235
789,270,222
789,318,1101
789,388,395
789,859,1944
789,1446,971
789,1897,868
789,1996,926
790,167,767
790,525,1106
790,581,421
790,1359,1622
790,1428,1638
791,101,333
791,315,1402
791,473,779
791,694,1994
792,641,244
792,920,1864
792,1382,1681
792,1676,1070
793,263,651
793,378,759
793,388,1073
793,837,1586
793,1346,1229
793,1461,1771
793,1548,1299
793,1574,1161
793,1648,834
794,377,171
794,867,654
794,961,1879
795,73,1423
795,681,123
795,856,1221
795,949,744
795,1352,555
795,1474,670
795,1508,72
795,1596,824
796,9,1443
796,486,1046
796,626,1019
796,974,1904
796,1386,1836
796,1395,1968
796,1685,20
796,1956,1850
797,370,706
797,1378,242
797,1853,1576
798,202,655
798,320,726
798,523,825
798,971,537
798,1260,1183
798,1747,1826
798,1793,965
798,1845,1068
799,543,1897
799,660,1172
799,814,1811
799,914,1477
799,1050,128
799,1788,962
800,113,1896
800,206,1005
800,321,226
800,344,158
800,392,706
800,1486,728
800,1687,1004
801,394,1262
801,778,313
801,800,147
801,1656,905
801,1742,1578
802,264,1218
802,375,1432
802,398,685
802,517,1709
802,1726,1560
803,324,621
803,1202,233
804,207,450
804,210,1195
804,257,825
804,1002,291
804,1170,1125
804,1435,1703
